dataset;#TrainingRelease;%Training;%Defective in Training;%Defective in Testing;Classifier;Balancing;Feature Selection;Sensitivity;TP;FP;TN;FN;Precision;Recall;AUC;Kappa
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;No Balancing;Best First;No Sensitivity;0.0;3.0;78.0;1.0;0.0;0.0;0.7098765432098766;-0.018633540372671786
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;No Balancing;Best First;Sensitive Threshold;0.0;3.0;78.0;1.0;0.0;0.0;0.48148148148148145;-0.018633540372671786
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;No Balancing;Best First;Sensitive Learning;0.0;0.0;81.0;1.0;NaN;0.0;0.41358024691358025;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;No Balancing;Best First;Sensitive Learning;0.0;0.0;81.0;1.0;NaN;0.0;0.41358024691358025;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;No Balancing;Best First;No Sensitivity;0.0;7.0;74.0;1.0;0.0;0.0;0.7962962962962963;-0.021806853582554107
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;No Balancing;Best First;Sensitive Threshold;0.0;7.0;74.0;1.0;0.0;0.0;0.4567901234567901;-0.021806853582554107
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;81.0;1.0;NaN;0.0;0.41358024691358025;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;81.0;1.0;NaN;0.0;0.41358024691358025;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Undersampling;Best First;No Sensitivity;0.0;22.0;59.0;1.0;0.0;0.0;0.41358024691358025;-0.023887079261671995
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Undersampling;Best First;Sensitive Threshold;0.0;22.0;59.0;1.0;0.0;0.0;0.36419753086419754;-0.023887079261671995
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Undersampling;Best First;Sensitive Learning;1.0;78.0;3.0;0.0;0.012658227848101266;1.0;0.5185185185185185;9.372071227741313E-4
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Undersampling;Best First;Sensitive Learning;1.0;81.0;0.0;0.0;0.012195121951219513;1.0;0.5;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Undersampling;Best First;No Sensitivity;0.0;4.0;77.0;1.0;0.0;0.0;0.012345679012345678;-0.019900497512438227
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Undersampling;Best First;Sensitive Threshold;0.0;4.0;77.0;1.0;0.0;0.0;0.47530864197530864;-0.019900497512438227
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Undersampling;Best First;Sensitive Learning;1.0;81.0;0.0;0.0;0.012195121951219513;1.0;0.5;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Undersampling;Best First;Sensitive Learning;1.0;81.0;0.0;0.0;0.012195121951219513;1.0;0.5;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Undersampling;Best First;No Sensitivity;0.0;13.0;68.0;1.0;0.0;0.0;0.7839506172839507;-0.023172905525847033
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Undersampling;Best First;Sensitive Threshold;0.0;13.0;68.0;1.0;0.0;0.0;0.41975308641975306;-0.023172905525847033
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Undersampling;Best First;Sensitive Learning;0.0;3.0;78.0;1.0;0.0;0.0;0.43209876543209874;-0.018633540372671786
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Undersampling;Best First;Sensitive Learning;0.0;3.0;78.0;1.0;0.0;0.0;0.43209876543209874;-0.018633540372671786
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Oversampling;Best First;No Sensitivity;0.0;15.0;66.0;1.0;0.0;0.0;0.41358024691358025;-0.02340093603744097
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Oversampling;Best First;Sensitive Threshold;0.0;15.0;66.0;1.0;0.0;0.0;0.4074074074074074;-0.02340093603744097
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Oversampling;Best First;Sensitive Learning;0.0;14.0;67.0;1.0;0.0;0.0;0.49382716049382713;-0.023294509151414493
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;Oversampling;Best First;Sensitive Learning;0.0;10.0;71.0;1.0;0.0;0.0;0.5370370370370371;-0.02267573696145131
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Oversampling;Best First;No Sensitivity;0.0;1.0;80.0;1.0;0.0;0.0;0.06172839506172839;-0.01234567901234477
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Oversampling;Best First;Sensitive Threshold;0.0;1.0;80.0;1.0;0.0;0.0;0.49382716049382713;-0.01234567901234477
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Oversampling;Best First;Sensitive Learning;0.0;14.0;67.0;1.0;0.0;0.0;0.08641975308641975;-0.023294509151414493
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;Oversampling;Best First;Sensitive Learning;0.0;14.0;67.0;1.0;0.0;0.0;0.08641975308641975;-0.023294509151414493
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Oversampling;Best First;No Sensitivity;0.0;8.0;73.0;1.0;0.0;0.0;0.7469135802469136;-0.02216066481994403
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Oversampling;Best First;Sensitive Threshold;0.0;8.0;73.0;1.0;0.0;0.0;0.4506172839506173;-0.02216066481994403
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Oversampling;Best First;Sensitive Learning;0.0;3.0;78.0;1.0;0.0;0.0;0.41358024691358025;-0.018633540372671786
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;Oversampling;Best First;Sensitive Learning;0.0;3.0;78.0;1.0;0.0;0.0;0.41358024691358025;-0.018633540372671786
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;SMOTE;Best First;No Sensitivity;0.0;15.0;66.0;1.0;0.0;0.0;0.4506172839506173;-0.02340093603744097
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;SMOTE;Best First;Sensitive Threshold;0.0;15.0;66.0;1.0;0.0;0.0;0.4074074074074074;-0.02340093603744097
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;SMOTE;Best First;Sensitive Learning;0.0;14.0;67.0;1.0;0.0;0.0;0.7222222222222222;-0.023294509151414493
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;IBk;SMOTE;Best First;Sensitive Learning;0.0;10.0;71.0;1.0;0.0;0.0;0.7716049382716049;-0.02267573696145131
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;SMOTE;Best First;No Sensitivity;0.0;1.0;80.0;1.0;0.0;0.0;0.0;-0.01234567901234477
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;SMOTE;Best First;Sensitive Threshold;0.0;1.0;80.0;1.0;0.0;0.0;0.49382716049382713;-0.01234567901234477
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;SMOTE;Best First;Sensitive Learning;0.0;0.0;81.0;1.0;NaN;0.0;0.09259259259259259;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Naive Bayes;SMOTE;Best First;Sensitive Learning;0.0;0.0;81.0;1.0;NaN;0.0;0.09259259259259259;0.0
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;SMOTE;Best First;No Sensitivity;0.0;5.0;76.0;1.0;0.0;0.0;0.7777777777777778;-0.02074688796680505
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;SMOTE;Best First;Sensitive Threshold;0.0;5.0;76.0;1.0;0.0;0.0;0.4691358024691358;-0.02074688796680505
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;SMOTE;Best First;Sensitive Learning;0.0;3.0;78.0;1.0;0.0;0.0;0.41358024691358025;-0.018633540372671786
SYNCOPE;2;0.8846695;0.16693164;0.0121951215;Random Forest;SMOTE;Best First;Sensitive Learning;0.0;3.0;78.0;1.0;0.0;0.0;0.41358024691358025;-0.018633540372671786
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;No Selection;No Sensitivity;0.0;3.0;9.0;0.0;0.0;NaN;NaN;0.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;No Selection;Sensitive Threshold;0.0;3.0;9.0;0.0;0.0;NaN;NaN;0.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;No Selection;No Sensitivity;0.0;7.0;5.0;0.0;0.0;NaN;NaN;0.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;No Selection;Sensitive Threshold;0.0;7.0;5.0;0.0;0.0;NaN;NaN;0.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;No Selection;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;No Selection;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;No Selection;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;No Balancing;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;No Balancing;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;No Balancing;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Undersampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Undersampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Undersampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;Oversampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;Oversampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;Oversampling;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;IBk;SMOTE;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Naive Bayes;SMOTE;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;Best First;No Sensitivity;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;Best First;Sensitive Threshold;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;3;0.9834025;0.14908579;0.0;Random Forest;SMOTE;Best First;Sensitive Learning;0.0;0.0;12.0;0.0;NaN;NaN;NaN;1.0
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;No Balancing;No Selection;No Sensitivity;0.0;8.0;323.0;5.0;0.0;0.0;0.6716012084592144;-0.018656716417909117
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;No Balancing;No Selection;Sensitive Threshold;0.0;8.0;323.0;5.0;0.0;0.0;0.4879154078549849;-0.018656716417909117
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;No Balancing;No Selection;Sensitive Learning;0.0;8.0;323.0;5.0;0.0;0.0;0.5060422960725075;-0.018656716417909117
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;No Balancing;No Selection;Sensitive Learning;0.0;8.0;323.0;5.0;0.0;0.0;0.5060422960725075;-0.018656716417909117
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Naive Bayes;No Balancing;No Selection;No Sensitivity;0.0;7.0;324.0;5.0;0.0;0.0;0.7773413897280966;-0.017667844522967338
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Naive Bayes;No Balancing;No Selection;Sensitive Threshold;0.0;7.0;324.0;5.0;0.0;0.0;0.48942598187311176;-0.017667844522967338
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Naive Bayes;No Balancing;No Selection;Sensitive Learning;2.0;62.0;269.0;3.0;0.03125;0.4;0.6404833836858006;0.031227821149751724
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Naive Bayes;No Balancing;No Selection;Sensitive Learning;2.0;62.0;269.0;3.0;0.03125;0.4;0.6404833836858006;0.031227821149751724
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Random Forest;No Balancing;No Selection;No Sensitivity;0.0;0.0;331.0;5.0;NaN;0.0;0.7395770392749245;0.0
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Random Forest;No Balancing;No Selection;Sensitive Threshold;0.0;0.0;331.0;5.0;NaN;0.0;0.5;0.0
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;331.0;5.0;NaN;0.0;0.6404833836858006;0.0
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Random Forest;No Balancing;No Selection;Sensitive Learning;0.0;0.0;331.0;5.0;NaN;0.0;0.6404833836858006;0.0
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;Undersampling;No Selection;No Sensitivity;3.0;96.0;235.0;2.0;0.030303030303030304;0.6;0.6549848942598188;0.030217352889203183
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;Undersampling;No Selection;Sensitive Threshold;3.0;96.0;235.0;2.0;0.030303030303030304;0.6;0.6549848942598188;0.030217352889203183
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;Undersampling;No Selection;Sensitive Learning;0.0;18.0;313.0;5.0;0.0;0.0;0.472809667673716;-0.023847376788552817
SYNCOPE;4;0.6827195;0.14661135;0.014880952;IBk;Undersampling;No Selection;Sensitive Learning;0.0;19.0;312.0;5.0;0.0;0.0;0.47129909365558914;-0.024130048260095804
SYNCOPE;4;0.6827195;0.14661135;0.014880952;Naive Bayes;Undersampling;No Selection;No Sensitivity;0.0;20.0;311.0;5.0;0.0;0.0;0.5854984894259819;-0.024390243902438054
